timestamp,aggregated_power
1581077248,689.42832
1581077249,335.28744
1581077250,26.28312
1581077252,26.85912
1581077253,29.63136
1581077254,28.68096
1581077255,30.39552
1581077258,27.9672
1581077258,25.1484
1581077260,28.32264
1581077260,25.98528
1581077261,28.50288
1581077262,27.57528
1581077264,27.8148
1581077265,27.56304
1581077266,28.956
1581077268,26.87616
1581077269,27.2556
1581077270,26.64216
1581077271,28.10712
1581077272,30.07368
1581077273,29.57208
1581077274,29.82912
1581077276,28.24704
1581077277,28.02312
1581077278,27.34392
1581077279,26.14584
1581077281,29.31408
1581077282,27.7056
1581077283,27.99528
1581077286,30.29976
1581077286,26.70288
1581077286,28.3632
1581077288,28.36776
1581077289,26.51784
1581077291,25.90008
1581077291,28.308
1581077293,27.41664
1581077294,29.18616
1581077295,29.34984
1581077296,27.01896
1581077298,27.91896
1581077299,26.38728
