timestamp,aggregated_power
1581078109,28.29456
1581078111,29.33424
1581078112,29.39136
1581078113,27.94824
1581078115,29.42928
1581078117,27.69984
1581078117,27.98472
1581078118,25.45512
1581078119,28.5912
1581078120,28.61088
1581078122,32.15256
1581078122,30.54888
1581078124,28.5708
1581078125,27.94992
1581078126,27.26088
1581078127,27.79392
1581078128,28.9788
1581078130,26.37168
1581078131,27.65352
1581078132,28.32672
1581078133,30.06792
1581078135,29.58672
1581078139,26.61312
1581078139,26.59152
1581078139,28.09824
1581078140,27.30768
1581078141,29.28888
1581078142,28.78968
1581078143,27.82224
1581078145,27.27408
1581078146,28.60752
1581078146,25.92024
1581078148,27.55296
1581078150,28.95312
1581078150,26.58552
1581078151,26.43792
1581078152,29.89944
1581078154,28.08144
1581078155,27.5664
1581078157,27.1728
1581078157,26.87376
1581078159,27.63
1581078160,28.27536
1581078161,29.16144
1581078162,29.9916
1581078164,26.4036
1581078165,28.6236
1581078166,27.36048
1581078167,27.4788
1581078168,29.8296
1581078170,27.17424
1581078170,29.55288
1581078172,26.76744
1581078173,27.94176
1581078174,27.96936
1581078175,26.23944
1581078177,28.05648
1581078178,27.65736
1581078179,29.59896
1581078180,27.52584
1581078181,28.69512
1581078183,29.16864
1581078184,27.25656
1581078185,27.1536
1581078186,28.10688
1581078188,29.12856
1581078189,29.61984
1581078190,27.64512
1581078191,29.8308
1581078193,26.41824
1581078193,26.898
1581078195,27.52248
1581078196,28.25112
1581078197,30.5292
1581078198,28.54608
1581078199,26.4624
1581078201,0
1581078202,0
1581078203,0
1581078204,0
1581078205,24.0924
1581078207,0
1581078208,24.59856
1581078209,24.63336
1581078210,24.59064
1581078211,0
1581078213,0
1581078214,0
1581078215,0
1581078217,24.2208
1581078218,25.61304
1581078219,0
1581078220,0
1581078221,0
1581078223,0
1581078223,24.40032
1581078225,24.35136
1581078226,24.0792
1581078227,24.60408
1581078228,24.00648
1581078230,25.54776
1581078231,0
1581078232,0
1581078233,0
1581078235,0
1581078236,25.4772
1581078237,25.21344
1581078238,0
1581078239,0
1581078241,0
1581078242,0
1581078243,0
1581078244,24.35928
1581078245,0
1581078247,0
1581078248,25.746
1581078249,24.23208
1581078250,0
1581078251,0
1581078252,0
1581078254,0
1581078255,0
1581078256,24.22608
1581078257,24.14928
1581078258,0
1581078260,0
1581078261,0
1581078262,0
1581078263,0
1581078265,0
1581078266,0
1581078267,25.64688
1581078268,0
1581078269,0
1581078270,0
1581078272,0
1581078273,24.73104
1581078274,24.31128
1581078276,0
1581078277,0
1581078278,24.91872
1581078279,0
1581078280,0
1581078281,0
1581078283,24.25224
1581078284,27.68352
1581078285,25.63392
1581078286,25.21704
1581078288,0
1581078288,0
1581078290,0
1581078291,0
1581078292,25.7052
1581078293,24.74376
1581078295,24.23592
1581078296,24.01992
1581078297,24.26016
1581078298,24.43248
1581078299,0
1581078300,0
1581078302,0
1581078303,25.88184
1581078305,25.91568
1581078306,0
1581078306,24.12192
1581078308,25.94544
1581078309,29.06976
1581078310,28.47792
1581078311,29.86992
1581078312,28.01136
1581078314,29.06448
1581078315,27.77568
1581078317,29.7156
1581078317,28.14648
1581078319,25.70976
1581078320,26.21736
1581078321,29.70384
1581078322,28.98696
1581078329,28.54152
1581078330,28.52064
1581078330,26.478
1581078330,26.976
1581078330,26.63208
1581078330,27.30624
1581078332,29.76792
1581078332,25.58928
1581078333,27.2904
1581078334,29.49312
1581078336,29.75856
1581078337,27.26544
1581078338,27.89712
1581078340,28.84584
1581078348,28.30176
1581078349,28.26864
1581078349,26.76792
1581078349,28.04064
1581078349,25.37832
1581078349,25.74408
1581078349,24.82896
1581078349,27.22536
1581078350,28.40304
1581078351,26.63376
1581078352,27.35832
1581078353,28.59912
1581078355,28.89024
