timestamp,aggregated_power
1581077941,713.23512
1581077942,510.40656
1581077944,29.30856
1581077944,500.56392
1581077946,711.62616
1581077947,578.36424
1581077948,29.0568
1581077949,30.42456
1581077950,571.3128
1581077952,652.06536
1581077953,625.59624
1581077954,576.41376
1581077956,215.58792
1581077957,28.74024
1581077959,28.66776
1581077959,216.00096
1581077960,499.52832
1581077961,419.12568
1581077963,366.66624
1581077964,323.35536
1581077965,169.37664
1581077966,29.90376
1581077967,27.51504
1581077968,32.67648
1581077970,103.77912
1581077971,385.88544
1581077972,333.21312
1581077973,316.28952
1581077975,299.35728
1581077976,296.97672
1581077979,300.98088
1581077979,299.8716
1581077979,291.69096
1581077980,292.1304
1581077982,297.87696
1581077983,292.08024
1581077984,290.40048
1581077985,291.17784
1581077986,299.53704
1581077988,290.73192
1581077989,292.25664
1581077990,298.18272
1581077991,288.61824
1581077993,296.76624
1581077994,295.83432
1581077996,290.06232
1581077997,294.20472
1581077998,300.49608
1581077999,288.61224
1581078000,291.81048
1581078001,298.5204
1581078002,295.80936
1581078003,291.42168
1581078005,290.49528
1581078006,296.89704
1581078007,295.57176
1581078008,290.94744
1581078009,293.72016
1581078012,299.40864
1581078012,239.61888
1581078013,290.2464
1581078015,292.91592
1581078017,299.35416
1581078017,294.91632
1581078018,289.9824
1581078019,290.35248
1581078020,297.42192
1581078022,296.61072
1581078023,289.61832
1581078024,292.01568
1581078026,298.98744
1581078026,291.69048
1581078029,290.59848
1581078029,295.91232
1581078030,300.05184
1581078031,291.01848
1581078032,289.04424
1581078034,292.88136
1581078036,299.29152
1581078037,294.4152
1581078037,288.85224
1581078038,290.15136
1581078040,291.48984
1581078041,298.662
1581078042,293.69352
1581078043,289.3752
1581078044,291.76128
1581078045,300.04032
1581078047,292.26528
1581078048,290.02584
1581078049,293.92008
1581078051,298.75728
1581078052,293.73648
1581078053,289.42776
1581078054,239.2224
1581078055,290.89368
1581078057,294.76512
1581078058,299.60712
1581078059,301.416
1581078060,290.39304
1581078061,290.95848
1581078062,293.43096
1581078064,297.7224
1581078065,293.11632
1581078067,291.64128
1581078068,293.61576
1581078069,298.63416
1581078070,291.12
1581078071,294.9
1581078072,298.97832
1581078073,295.31688
1581078075,291.05352
1581078076,290.77824
1581078077,299.3796
1581078078,297.9468
1581078079,292.95456
1581078081,293.34696
1581078086,298.21032
1581078088,293.34096
1581078089,289.18704
1581078090,297.69648
1581078092,294.84192
1581078093,293.46288
1581078094,297.03552
1581078096,298.5204
1581078098,290.61
1581078098,289.89576
1581078098,296.09736
1581078100,298.5828
1581078101,292.53648
1581078102,295.08048
1581078103,301.0836
1581078105,289.5144
1581078107,296.4288
1581078108,298.4904
1581078108,74.988
