timestamp,aggregated_power
1581077471,26.73048
1581077472,30.8004
1581077473,27.68328
1581077474,26.16336
1581077475,27.59424
1581077477,26.07696
1581077478,31.23984
1581077479,29.12496
1581077480,27.71592
1581077481,27.8484
1581077483,26.9724
1581077484,27.51984
1581077486,27.60192
1581077486,26.82816
1581077488,28.62264
1581077490,29.59152
1581077490,26.83728
1581077491,29.54712
1581077492,27.126
1581077496,26.23416
1581077498,26.44656
1581077498,29.62296
1581077498,28.0944
1581077498,26.5392
1581077500,26.44512
1581077501,27.924
1581077505,26.70432
1581077505,26.2548
1581077505,26.44704
1581077505,27.43536
1581077507,29.08008
1581077508,29.59488
1581077509,28.45992
